IDC ?,机柜 ?,宿主机 ?,SN ?,是外借,OS?,配置,型号,IP(外网)?,IP(内网)?,ant?,业务名称?,模块名称?,使用人?,,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.137,Zhiqin Weng(翁志钦)<wengzhiqin@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.137,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.159,陈 国政<chenguozheng@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.159,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.154,Tonghui Tang (唐同辉)<tangtonghui@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.154,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.151,Bo Yang (杨博10)<yangbo10@le.com>,Modem,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.151,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.138,黄滔<huangtao@le.com>,EUI mobile,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.138,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.142,夏 维<xiawei@le.com>,TV,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.142,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.136,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.136,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.143,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.143,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.134,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.134,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.139,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.139,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.133,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.133,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.131,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.131,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.128,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.128,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.132,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.132,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.130,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.130,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.126,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.126,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.145,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.145,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.129,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.129,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.157,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.157,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.135,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.135,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.122,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.122,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.125,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.125,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.121,,,V2 [CPU:8C 内存:16G 硬盘:200G ||生产环境（高配） ],kvm,,10.142.130.121,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.127,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.127,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.118,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.118,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.117,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.117,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.116,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.116,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.119,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.119,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.113,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.113,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.115,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.115,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.114,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.114,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.110,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.110,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.112,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.112,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.111,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.111,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.109,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.109,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.107,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.107,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.108,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.108,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.106,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.106,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.123,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.123,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.124,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.124,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.120,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.120,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.89,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.89,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.91,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.91,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.97,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.97,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.93,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.93,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.96,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.96,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.100,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.100,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.104,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.104,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.99,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.99,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.76,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.76,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.94,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.94,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.92,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.92,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.102,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.102,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.88,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.88,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.75,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.75,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.81,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.81,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.98,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.98,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.84,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.84,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.101,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.101,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.79,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.79,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.90,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.90,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.71,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.71,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.83,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.83,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.73,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.73,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.68,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.68,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.85,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.85,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.86,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.86,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.74,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.74,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.82,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.82,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.87,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.87,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.72,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.72,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.95,  张李莉<zhanglili6@le.com>,SCM,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.95,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.76,10.142.130.77,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.77,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.70,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.70,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.67,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.67,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.105,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.105,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.69,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.69,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.61,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.61,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.78,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.78,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.64,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.64,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.65,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.65,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.63,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.63,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.103,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.103,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.81,10.142.130.59,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.59,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.78,10.142.130.58,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.58,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.82,10.142.130.66,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.66,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.83,10.142.130.56,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.56,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.75,10.142.130.60,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.60,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.72,10.142.130.62,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.62,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.79,10.142.130.54,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.54,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.67,10.142.130.57,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.57,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.50,10.142.130.53,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.53,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.70,10.142.130.55,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.55,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.71,10.142.130.52,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.52,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.73,10.142.130.51,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.51,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.10,10.142.130.50,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.50,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.85,10.142.130.48,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.48,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.20,10.142.130.46,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.46,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.66,10.142.130.47,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.47,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.84,10.142.130.45,,,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.45,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.40,10.142.130.39,李光明<liguangming1@le.com>,EUI-系统组,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.39,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.80,10.142.130.43,孙大亮<sundaliang1@le.com>,EUI-通讯组,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.43,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.68,10.142.130.42,靳鹏飞<jinpengfei@le.com>,EUI mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.42,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.77,10.142.130.41,Jun Yi(伊君) <yijun@le.com>,Mobile,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.41,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I14,10.142.141.74,10.142.130.44,翟建利  <zhaijianli@le.com>,TV,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.44,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.30,10.142.130.33,任海林 <renhailin@le.com>,TV,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.33,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
北京市-大兴区-亦庄电信通-主楼-MD06,I13,10.142.141.69,10.142.130.31,Shaohui Xin (辛少辉) <xinshaohui@le.com>,多媒体,V6 [CPU:8C 内核:16G 硬盘:360G ||专用集群（致新编译） ],kvm,,10.142.130.31,,致新业务,致新android编译,孙博(sunbo@letv.com),,,,
